Nome,Link
Machine Learning: Intro a sistemas de recomendação em Python,https://drive.google.com/file/d/1Kyh9U9DC-4yIA9i-ixCYQVgIJVGVFEG_/view?usp=sharing
Machine Learning: Introdução a algoritmos não supervisionados,https://drive.google.com/file/d/1wxUh4-1Iu4Zk3z3PqA6gnWY8wrIVpLIM/view?usp=sharing
Machine Learning: Introdução a classificação com SKLearn,https://drive.google.com/file/d/1kHTnOorGkxxyG7VsyMUM7pEJnoFikqjU/view?usp=sharing
Machine Learning: Validação de modelos,https://drive.google.com/file/d/1Ad81i2nOW70-xxMuMQrvbZuzJGDPF6DD/view?usp=sharing
Magento Customização de um tema,https://drive.google.com/file/d/1UpxE0ehvmzQrg6RDsblu7W5DCvYfo-f7/view?usp=sharing
Magento Primeiros passos no gerenciamento de uma loja,https://drive.google.com/file/d/1GJTNbRgGHnwlefEJ_t9SE-jcj1MOI8HT/view?usp=sharing
Manipulação de dados no Oracle Comandos DML,https://drive.google.com/file/d/1d_tqv4JWfMlTBOAOj14Dz9wr11SEcgLF/view?usp=sharing
Manipulação Fotográfica Construa imagens publicitárias,https://drive.google.com/file/d/17p1SZVvdNvDlJsnEYdfEHSrbrrBb6L8r/view?usp=sharing
Maratona de programação: Algoritmos para sua primeira competição,https://drive.google.com/file/d/1YC8yvxWZlSJD04suxSXxaHxifVTiVB7Z/view?usp=sharing
Maratona de Programação: introdução e boas práticas de um programador maratonista,https://drive.google.com/file/d/10mgS_N0PqCPguEJGUgAfLsPEWgi7g_VJ/view?usp=sharing
Marca pessoal fazendo seus negócios darem certo,https://drive.google.com/file/d/1aUHYqWtVOB159sEtQbCmv2Qvyp-TZAe9/view?usp=sharing
"Marketing com Influenciadores: campanha de marketing com os ""creators""",https://drive.google.com/file/d/1abVkFLBiBQ1qF1WAkXcGZe9A4m3IXbEA/view?usp=sharing
Marketing Digital Análise de métricas,https://drive.google.com/file/d/13J5b7KIr-2lBEXqdC39zmPJoMKLKfK31/view?usp=sharing
Marketing digital Fundamentos para seu planejamento on-line,https://drive.google.com/file/d/1t2zFfCBZLwVl0f__h9JjNO7QRlczE8GA/view?usp=sharing
Marketing Viral os elementos que podem promover a sua ação digital,https://drive.google.com/file/d/1wxf6rygu1nKDMkfzIOTk7wQZx7XetbNr/view?usp=sharing
Marketplaces primeiros passos e estratégias de venda,https://drive.google.com/file/d/1vU-QfYoengXsSh35ifefNYPvFiehP5I4/view?usp=sharing
Marmoset e Substance Bakes de mapas para jogos,https://drive.google.com/file/d/1ygJB-mfuveha89OLJRukw0b3grX7tDw9/view?usp=sharing
Matemática álgebra linear e vetores no R3,https://drive.google.com/file/d/1uz6VN7YOxpK7utc1WcOSF5rGap6DtAIf/view?usp=sharing
Matemática Continuidade de funções e seus limites,https://drive.google.com/file/d/1WLQ9aW3S16l5X3pMBgTw7YNq-Ds1ClAq/view?usp=sharing
Matemática derivadas no Rn,https://drive.google.com/file/d/1GV5QbunqQ85A8BtdWC1vUAuXDODiL5wh/view?usp=sharing
Matemática espaços e subespaços vetoriais,https://drive.google.com/file/d/1yA9YxEXqAjtT1Ka_M5lf6ZQVUZPMTnk7/view?usp=sharing
Matemática financeira CPA e CEA,https://drive.google.com/file/d/1-GfvVwy0YVRJXTTf0kqjoBuKNA-C7jRL/view?usp=sharing
Matemática Funções e seus usos,https://drive.google.com/file/d/1qEs9MKL3L5eX1lY3uNWblLKyeEPxM6FE/view?usp=sharing
Matemática iniciando em álgebra linear e vetores,https://drive.google.com/file/d/1sqDbEOjI-bM_O4zz6Y3iv1vDaQNw4zLp/view?usp=sharing
Matemática Introdução ao cálculo de derivadas,https://drive.google.com/file/d/1d1J5fDGwwVpFQHn6ZCMudfp90DMr1dzL/view?usp=sharing
Matemática Introdução ao cálculo de integrais,https://drive.google.com/file/d/15jIKzw2cncABoumHvKZVv9KUISGTiXfy/view?usp=sharing
Matemática Operações com Matrizes,https://drive.google.com/file/d/1aSSRhoadz-5-G6xzQWKotpgfUqdX1Evt/view?usp=sharing
Matemática sistemas de equações algébricas lineares,https://drive.google.com/file/d/1j1MyiPbLXjT18DqU359INvyhzaH1C3pe/view?usp=sharing
Maven Build do zero a web (antigo),https://drive.google.com/file/d/1JmmcQWvaCXZTEEYC_-QU6s_Iy70wZ_DC/view?usp=sharing
Maven Gerenciamento de dependências e build de aplicações Java,https://drive.google.com/file/d/1U5Lp4OrrP7qAePD4iPxfcTdvaUDfBvZg/view?usp=sharing
MEAN Stack criando aplicações completas com Javascript,https://drive.google.com/file/d/1fv6r3ycwXw8f-y2zoGsO6jSD7VisCQew/view?usp=sharing
Mentalidade de crescimento Potencializando sua carreira,https://drive.google.com/file/d/1Po7LngeUgyOBE4d9H_VzLrMcd8OQK_mx/view?usp=sharing
Mentoria Desenvolvendo pessoas e compartilhando experiências,https://drive.google.com/file/d/1k24XkXQZoC5sZyeNyUvRvLLgrX8TUnEq/view?usp=sharing
Metaprogramação com PHP Introdução à API de Reflection,https://drive.google.com/file/d/1GKQLzB3goCZcHZCgv9O32olceXB6CfQg/view?usp=sharing
Meteor Crie single page applications com JavaScript,https://drive.google.com/file/d/1PK6Dc75CIThOjz43WsCAg6RQlvp1Dqx5/view?usp=sharing
Métricas ágeis como medir resultados em um ambiente ágil,https://drive.google.com/file/d/1-W7CmXF4gAbiseOhAzZ_l94fDWxYRW1j/view?usp=sharing
Microinterações Enriquecendo a experiência de interação,https://drive.google.com/file/d/13tSNmJPZ1actYlxZQmMKKhowCRjudzLg/view?usp=sharing
"Microservices com Spring Cloud Circuit Breaker, Hystrix e API Gateway",https://drive.google.com/file/d/1JxWl7bfDjzR0qx66a-Hc5PsggxMd0VPn/view?usp=sharing
"Microservices com Spring Cloud Registry, Config Server e Distributed Tracing",https://drive.google.com/file/d/1S-xuE6_qyld7MZy2miM2_lMkbrdd7F8C/view?usp=sharing
Mídia Paga Otimizações e aprofundamentos no Google Ads,https://drive.google.com/file/d/1kvEV-TMJGg_Zcv-o91Q-jq5Z0fHgcA7s/view?usp=sharing
Mindset digital Técnicas e habilidades para liderança remota,https://drive.google.com/file/d/1MR1c66wF6X2kq2OdWNX5rN388fW37hD5/view?usp=sharing
Minecraft Estruturas lógicas com redstone,https://drive.google.com/file/d/1WeaiJnqbHcE9fyuGw46K3tLT0FJHZPZ8/view?usp=sharing
MLOps Deploy de modelos,https://drive.google.com/file/d/1eKoFfKWX9TzHT1dSSsRhCaGs049IVwfR/view?usp=sharing
MLOps Machine Learning e APIs,https://drive.google.com/file/d/19QVW0uPy9nEuTzJP3O5pj6NWcqScBtYQ/view?usp=sharing
Mocks em C# Testes de Integração com xUnit e Moq,https://drive.google.com/file/d/1DEQ-4KeYvsicd8iLYPCnI-7p72oLRrzZ/view?usp=sharing
Mocks em Java Conhecendo o Mockito,https://drive.google.com/file/d/1qWvT_ahSBwTKu-uDuErLtwUJH7Pnq5BD/view?usp=sharing
Mocks em java: Testes de comportamentos automatizados em Java (antigo),https://drive.google.com/file/d/16yddbh0sn08HNTzh8D6Gp89IUPdQ2mo3/view?usp=sharing
Mocks em PHP Entenda os dublês de testes,https://drive.google.com/file/d/1SyrtVdG2Zney5-yc8rpoK3t3VnbiEQzJ/view?usp=sharing
Modelagem de banco de dados Começando com NoSQL,https://drive.google.com/file/d/1etvgD669VyeFPKfX7Lr57Nfw9TVcweHt/view?usp=sharing
Modelagem de banco de dados relacional Diagrama ER e Modelo Relacional,https://drive.google.com/file/d/1AINB7MKqOTStxw46x_yZkDS6Pui7HFLN/view?usp=sharing
Modelagem de banco de dados relacional Entendendo SQL,https://drive.google.com/file/d/1GQ7ngC6FMy-58oZq4rOfADidxZnG9ZVt/view?usp=sharing
"Modelagem de banco de dados relacional Entidades, relacionamentos e atributos",https://drive.google.com/file/d/1IJe_G3oWtJQLviH8gN1OfPy1dWTzbwsx/view?usp=sharing
Modelagem de banco de dados relacional Normalização,https://drive.google.com/file/d/15SUDvmFrK-qAlRgoHFBXs-Vmy7F2bbOF/view?usp=sharing
Modelagem de banco de dados relacional: Modelo e Álgebra Relacional,https://drive.google.com/file/d/1z3CYQDtsqkOnCgA2Tc17_UT6HrgGQp2v/view?usp=sharing
Modelagem de Processos Analise de ferramentas,https://drive.google.com/file/d/1Ks4Gnga7ZVUgK4LcTACV4EoC1nVAT6I4/view?usp=sharing
Modelagem MongoDB relacionamentos e cardinalidade,https://drive.google.com/file/d/16Dy-KXvKe9Xxj6ZLCpqiHti028UczCPs/view?usp=sharing
Modelos de ETL Pentaho Data Integration,https://drive.google.com/file/d/1odn7tpa6ayKqo84GRWNsppWTTIo4rey_/view?usp=sharing
Modelos de Gestão parte 1 Componentes Essenciais,https://drive.google.com/file/d/1-cEGRdiYOQzwc1ykiXoHxoIAMXgJnc6h/view?usp=sharing
Modelos Matemáticos usando Funções no R^n,https://drive.google.com/file/d/11X0rMXSuLVc6EzF0YH6j7QGD4V4WEb9R/view?usp=sharing
Modelos preditivos em dados detecção de fraude,https://drive.google.com/file/d/1OwlcgViqVWP5wt2RGrDA9U-eR43eTIJZ/view?usp=sharing
MongoDB Modelagem de dados,https://drive.google.com/file/d/1wb7DyBFt7MlU5qHnU9iuAfmhWJ0kdL5d/view?usp=sharing
MongoDB: Uma alternativa aos bancos relacionais tradicionais,https://drive.google.com/file/d/1s1CmjDrwXzH7VsGEd8AwjcRfajRrybhg/view?usp=sharing
MS Project Planejando cronogramas de projeto,https://drive.google.com/file/d/1BLt-etHMSb2VqxctWAq-IZcrXWu3UDx8/view?usp=sharing
MVC com PHP Entenda o padrão Model-View-Controller,https://drive.google.com/file/d/1owHCx35VJIZ0UP0YyyNTZIJKzeWoN9O-/view?usp=sharing
MySQL e JSON Persistindo JSON de maneira eficiente,https://drive.google.com/file/d/1KO6Yn4Syayn_utEkO3wF97-d0qtgWfoF/view?usp=sharing
Navigations parte 1 Transição de telas no Android,https://drive.google.com/file/d/1QA3QuhnjyHRpObE8NpYY5DXblRdCrzDA/view?usp=sharing
Navigations parte 2 Novas features e reutilização de código,https://drive.google.com/file/d/1tQCvKoxyj4pc9KtKJdt6paQQx3TLtOxY/view?usp=sharing
Negociação parte 1 Práticas Essenciais,https://drive.google.com/file/d/1iW-CEgm8GCtYTmPSAbWHyoZhUDXgoDZx/view?usp=sharing
Negociação parte 2 Técnicas Avançadas,https://drive.google.com/file/d/1FscFNFh7i7u-5MkjLTLEwDve35K5J11X/view?usp=sharing
NestJS Criando uma API Rest com TypeScript,https://drive.google.com/file/d/1ppewviU9iV7l8YsXlP40OaWaVry4o2uQ/view?usp=sharing
Networking Potencialize oportunidades,https://drive.google.com/file/d/1gxURiDM2OAq0rBu2hORLcgpPB9bksr8H/view?usp=sharing
Newsletter Da estratégia às primeiras assinaturas,https://drive.google.com/file/d/1g4WEGLRbXZDw0TsjUnSJfimUw06KE1A4/view?usp=sharing
NHibernate: Persistência de dados com C#,https://drive.google.com/file/d/1FpBFtBw5z9r-A9rNaLaTZnx4Pc_dSdUo/view?usp=sharing
NLP Introdução a regex e modelos de linguagem,https://drive.google.com/file/d/1CsuPiWfDDGmQBlbcOLnmuoQA2Q6Yubrh/view?usp=sharing
Node.js e HTTP desenvolvendo uma API seguindo o estilo REST,https://drive.google.com/file/d/1tfxOT6oKTvibxp-0o3q_dKiHPVlScs5l/view?usp=sharing
Node.js e JWT autenticação com tokens,https://drive.google.com/file/d/1znrn4VijFhggknsE9iztja0Cu0DbO_zn/view?usp=sharing
Node.js Parte 1 Inovando com JavaScript no backend,https://drive.google.com/file/d/1fC8KidbnHLpWfzOO7F5YFNc0nLwtwE7d/view?usp=sharing
"Node.js Parte 2 MVC, autenticação e autorização",https://drive.google.com/file/d/13bH34eHGx-hAjraM53l9SL6nC9tA_CGN/view?usp=sharing
Node.js Refresh Tokens e confirmação de cadastro,https://drive.google.com/file/d/1j0ggoqwaNenk73SLVScelngkAIXraAXP/view?usp=sharing
NodeJS Adicionando CI ao projeto e deploy no Google Cloud,https://drive.google.com/file/d/1ncetyqV4X91BRynES6B1H7nA3_6YSZVM/view?usp=sharing
NodeJS Avançando em APIs REST com controle de versões,https://drive.google.com/file/d/1IVZ48ynODq6Cd-8MIR3j0fkdEQVhmxkL/view?usp=sharing
NodeJS Controle de acesso e autorização com RBAC,https://drive.google.com/file/d/1BazTNPaJJ5yH1MV2xvniMMbWdYKDzUSd/view?usp=sharing
NodeJS Crie uma API REST padronizada e escalável,https://drive.google.com/file/d/1hAOuWT_SSn97pIcxHf8h_hckm811y3D2/view?usp=sharing
NodeJS Streaming de dados e Repositório,https://drive.google.com/file/d/1O7aXK-dzGJzvvumtWBcFRdXNpB7R986Q/view?usp=sharing
NodeMcu e Esp8266: Medindo e publicando dados com MQTT,https://drive.google.com/file/d/1QRPnApMnxEykjOAguu2iJ_O173_14dlc/view?usp=sharing
NodeMcu e Esp8266: Monte um brinquedo interativo para seu Pet,https://drive.google.com/file/d/18mj1HxXYvvGmpC4fZFDOuZWtyWLrn-CF/view?usp=sharing
"Novidades do C# 7.3 igualdade em tuplas, expression variables e refs",https://drive.google.com/file/d/1GU0EolEAgz-rPRWqRE1j7UKoSOunfrfQ/view?usp=sharing
Novidades do Java Produtividade com novos recursos,https://drive.google.com/file/d/1Od__gXjCivVclUn0F04uyVLUwCxmtxRo/view?usp=sharing
Novidades Java Produtividade com novos recursos. (antigo),https://drive.google.com/file/d/1hQMFGyXNVdLoh50FTCn24WykHdcxSDX_/view?usp=sharing
O Primeiro Pilar do E-commerce planejamento de sua loja online,https://drive.google.com/file/d/18flBsLHxP3kjKlYnWgSFayJnafQPvxVi/view?usp=sharing
Object Calisthenics Exercitando a Orientação a Objetos,https://drive.google.com/file/d/1hDnkR1dk-q68vzAf7qWSIiWRs8agEMeZ/view?usp=sharing
Objective-C programando para iPhone e iPad,https://drive.google.com/file/d/1z39RMSukjFSWeWQOFFOhllwNpzCb5i87/view?usp=sharing
OKR Construindo metas ágeis,https://drive.google.com/file/d/1XZtdL2L9xLV2NIoAXVlDnWyLDGDjwJ8z/view?usp=sharing
OKR Direcionando seu negócio para resultados,https://drive.google.com/file/d/19puTJcfoPRzo4ly1ArbUC1stAe-1aC_-/view?usp=sharing
OLAP com Pentaho Construção do Data Mart,https://drive.google.com/file/d/1nN5FqclLEkqHOmMzfGc7yVy_KzUmOOA-/view?usp=sharing
OLAP com SQL Server: Construção do Data Warehouse,https://drive.google.com/file/d/1AzAKzaZATKTigRYu7Kp3Roacv1BO8DWv/view?usp=sharing
Oracle I: Aprenda SQL usando esse famoso banco de dados,https://drive.google.com/file/d/1XH02X0Dd7jLA28S5jGT5GK2s0NE_oAR7/view?usp=sharing
Oracle II Consultas Complexas,https://drive.google.com/file/d/1F_-3c7wk5rxZ_0anKs20BztBHWD_RACW/view?usp=sharing
Oracle PLSQL Dominando packages,https://drive.google.com/file/d/1OYi-qn4jNSzAPUKHcMXs8dHStWc381oV/view?usp=sharing
"Oracle PLSQL Procedures, funções e exceções",https://drive.google.com/file/d/1Di_mUeGDQPfQL0KB_j0JLxrhtJXPQ9LT/view?usp=sharing
Oratória para líderes Como se comunicar profissionalmente,https://drive.google.com/file/d/1awpca6XNxGXwu-04PBZJHJnPAws4Vp3G/view?usp=sharing
Oratória parte 1 Compartilhe ideias e histórias,https://drive.google.com/file/d/1W4p9jOJBVQfHL2jCw-n0fWs_HsPMdTTv/view?usp=sharing
Oratória parte 2 Apresentações em público,https://drive.google.com/file/d/1RxluamVbdG_DTZoaGy5VWtiPpIdqCg1X/view?usp=sharing
Organização de equipes ágeis Os papéis existentes em uma equipe,https://drive.google.com/file/d/1TBaEPipLFSsvVbVwXyxvDNGQyNpxZfI_/view?usp=sharing
"Orientação a Objetos com C++ Classes, métodos e atributos",https://drive.google.com/file/d/1ZLgSi8EhIjF-U-9eHz2VKVMP2DlOwPoL/view?usp=sharing
Orientação a Objetos com C++ Trabalhando com herança,https://drive.google.com/file/d/1UT_37UEQMlU14cxkECF15SrkbZUZHx2-/view?usp=sharing
"Orientação a Objetos com PHP Classes, métodos e atributos",https://drive.google.com/file/d/1K-J10HcC9V9hPXcfjcvIyphGdkxCrQ1m/view?usp=sharing
Orientação a Objetos Melhores técnicas com Java,https://drive.google.com/file/d/1iujmrLMUWXeec7hYuHL_lTZeXA5jhYW-/view?usp=sharing
Orientação a Objetos Melhores técnicas com Ruby,https://drive.google.com/file/d/1GSUtDtjOOQaxTfysev1S_-LmsWSWx2yR/view?usp=sharing
ORM com NodeJS API com Sequelize e MySQL,https://drive.google.com/file/d/1Kqn8R9ItJIXg08j0xbHBbl5kieHnuWP2/view?usp=sharing
ORM com NodeJS Avançando nas funcionalidades do Sequelize,https://drive.google.com/file/d/1X-jppFltyb2ezbOw8dagEKTGR9XgS7Mk/view?usp=sharing
"Os Pilares do E-commerce Sistemas, Integrações e Equipe",https://drive.google.com/file/d/1U6bNgHRwRX3p8EBeC3RFCWlHYVG1kRsT/view?usp=sharing
Otimizando a Gestão de Processos Monitoração e controle,https://drive.google.com/file/d/10pMN812yKiVBprbNg-8219VZiu7qGivz/view?usp=sharing
Outbound Marketing Pré-vendas de Alta Performance,https://drive.google.com/file/d/1O-17WjRyi59PRT-85hgNW3nIO-HkmNq6/view?usp=sharing
OWASP Melhorando a segurança com Clojure,https://drive.google.com/file/d/1CLKgsEYrK4Res6HLwuWoTOp5C0chkzM6/view?usp=sharing
OWASP Padrão de verificação de segurança de aplicações,https://drive.google.com/file/d/1KM43_7K0zoT5ugMkgtSJcRo1MxPCCcOb/view?usp=sharing
OWASP Padrão de verificação de segurança de aplicações V5 a V8,https://drive.google.com/file/d/1JZAOeDFmWDMT3gyKZYizTphxdyjW6Hsv/view?usp=sharing
OWASP Padrão de verificação de segurança de aplicações V9 a V14,https://drive.google.com/file/d/16zTTFgP6_3h-SPdoTMQWVfTfkbGTZ5Al/view?usp=sharing
OWASP Top 10 de Injections a Broken Access Control,https://drive.google.com/file/d/1DDvNWDe0Rpusv8gDKzP572fdaBZd7hQ_/view?usp=sharing
"OWASP Top 10 Security misconfiguration, logging e monitoramento",https://drive.google.com/file/d/1X8dAvP-UdRw_1RrqoCOHdRM3SERTRJew/view?usp=sharing
Pacman com Python e Pygame Cenário e ator,https://drive.google.com/file/d/1RA_ZErTn8zyZbhj-ZtSw4j0I9-dRN3Bq/view?usp=sharing
Pacman com Python e Pygame Colisão e pontuação,https://drive.google.com/file/d/10Bfl39NM3Bb0oXoFHm5x-37WWrBpBCPk/view?usp=sharing
Pandas Formatos diferentes de entrada e saída (IO),https://drive.google.com/file/d/16zgKA9eaF1WQjo3rRUCs3IW4mWswJtvO/view?usp=sharing
People Marketing parte 1: OKRs e audiência,https://drive.google.com/file/d/1-ZNkMUfIo0LDv_Zm_UuTB4KiPsh3rmw7/view?usp=sharing
"People Marketing parte 2: personas, audiências e canais",https://drive.google.com/file/d/1ogYNiN-nJxqDjaomeYxiu2KNT0ze-bMV/view?usp=sharing
People Marketing parte 3 práticas de produção de conteúdo,https://drive.google.com/file/d/1yW1bqCdNVuslaD4venGlZVhTUyHiHZZm/view?usp=sharing
Performance Web I otimizando o front-end,https://drive.google.com/file/d/1BxVizDeoYqRnBLJPGLrqr0IO8Oj_LCIS/view?usp=sharing
"Performance Web II Critical Path, HTTP2 e Resource Hints",https://drive.google.com/file/d/1zUQKdWD92wBMGgjYqe9tsVAVILWkNCOo/view?usp=sharing
Persistência com Flutter Crie um app com armazenamento interno,https://drive.google.com/file/d/11SYHAHJgfcjfzGiyoRzqkGj3isfS03vl/view?usp=sharing
Persistência com JPA Introdução ao Hibernate,https://drive.google.com/file/d/1wU2RnfKgC0NXBeI0PNtex2giyXFkjXNq/view?usp=sharing
Personal Branding Entenda o que é e como você pode usá-la a favor da sua carreira,https://drive.google.com/file/d/1QzrM8ha4r7fxLIJJ8y7Wm1hBPYgNKtQ0/view?usp=sharing
Photoshop Acabamento e entrega de um poster de super herói,https://drive.google.com/file/d/127Z2g3JWX7lITAnPbHPjXFKsoa-M1GBx/view?usp=sharing
Photoshop Composição de peça publicitária,https://drive.google.com/file/d/1ECQObiEOqSIcOt8NfLPsjveCNR4BEErP/view?usp=sharing
Photoshop Conceitue e esboce um personagem publicitário,https://drive.google.com/file/d/1_9mcRIwpUL8ESufN3LamLYYiVv59TlSb/view?usp=sharing
Photoshop Contando histórias por meio de uma imagem,https://drive.google.com/file/d/1c5mmDWHp4oWpTTSUg6Ru79nWkp1osQrL/view?usp=sharing
Photoshop Crie um esboço de um poster de super herói,https://drive.google.com/file/d/139WpiAppMalROW_TSaB89KS9IUOh4t9Z/view?usp=sharing
Photoshop do briefing à criação,https://drive.google.com/file/d/11f20PmMKWiz1uY3K7V3Lgsg-lQ4LJJ2V/view?usp=sharing
Photoshop e Illustrator Unificando a identidade visual em peças publicitárias,https://drive.google.com/file/d/1D4BP7loOWWy3FVYL5E6VeXimNrXxxZ_m/view?usp=sharing
Photoshop para web I Crie suas páginas da web,https://drive.google.com/file/d/1kk78qiqZm_YeLZy7mVIwJZbVjTlHTeRN/view?usp=sharing
Photoshop para web II layouts avançados,https://drive.google.com/file/d/1zWZ0elN5t9rog59hs4nYOH_MfEyqciTl/view?usp=sharing
Photoshop Tratamento de Cores,https://drive.google.com/file/d/1M44Ql5MnpgjBDxw6GFiuNNotjZhMN_rm/view?usp=sharing
PHP Brasil Validação de dados no padrão nacional,https://drive.google.com/file/d/1O7mlVUh28zwT_ZytkjKpPC7Wej9HZ_F5/view?usp=sharing
"PHP Composer Dependências, Autoload e Publicação",https://drive.google.com/file/d/1QCchdZPnyWunsgeccK1elS12kKFVUq-V/view?usp=sharing
PHP Dominando as Collections,https://drive.google.com/file/d/1qRrIshXHL1_wtsq0ZLEP1BtFTJeSSqYb/view?usp=sharing
PHP e BDD Introdução ao Behavior Driven Development,https://drive.google.com/file/d/1ggSTfwOa4Xft4jy7b3EeqGnCsVxF4-EF/view?usp=sharing
PHP e Domain Driven Design Apresentando os conceitos,https://drive.google.com/file/d/1cpFdShzHHFAzyKELk-Y1Ib0qwgExc8LB/view?usp=sharing
PHP e MySQL Introdução a uma webapp,https://drive.google.com/file/d/1lyZFyat_Hp7MaIbcdRILtLUF096MRFDd/view?usp=sharing
PHP e Selenium Testes de ponta a ponta,https://drive.google.com/file/d/1lgJt8cdeqyrYb5P2v_VUBn-R3aZKKgXH/view?usp=sharing
PHP e TDD Testes com PHPUnit,https://drive.google.com/file/d/1z4iPWIYL5Ci2A7pzd_fFfuAkL-ygWntx/view?usp=sharing
PHP Exceptions Tratamento de erros,https://drive.google.com/file/d/1baZDnANQ02PyIfDDlI7pg6fw7JFGyHsU/view?usp=sharing
PHP Introdução à Clean Architecture,https://drive.google.com/file/d/1EYLME4cGvAy-b-dZNd7qirN7PClWAOzb/view?usp=sharing
PHP IO Trabalhando com arquivos e streams,https://drive.google.com/file/d/1dB6lHyqdFXJ6KsA_iwCOL0UxzWAxyJrX/view?usp=sharing
